,0,1
11601,"('Dhaniya Chicken', 'Kadhai Chicken')",2
11602,"('Dhaniya Chicken', 'Tawa Roti')",7
11603,"('Dhaniya Chicken', 'Chicken Tikka Masala')",2
11604,"('Dhaniya Chicken', 'Jeera Rice')",4
11605,"('Dhaniya Chicken', 'muttor Mushroom')",0
11606,"('Dhaniya Chicken', 'Fish Fry')",1
11607,"('Dhaniya Chicken', 'Garlic Nan')",1
11608,"('Dhaniya Chicken', 'Keema Masala')",2
11609,"('Dhaniya Chicken', 'Mutton Bati')",0
11610,"('Dhaniya Chicken', 'Dal tadhka')",1
11611,"('Dhaniya Chicken', 'Veg Biryani')",2
11612,"('Dhaniya Chicken', 'Chicken Malai Tikka')",0
11613,"('Dhaniya Chicken', 'Egg Curry')",3
11614,"('Dhaniya Chicken', 'Chicken Afghani Tikka')",1
11615,"('Dhaniya Chicken', 'Butter Tawa Roti')",2
11616,"('Dhaniya Chicken', 'Mutton Home Style')",1
11617,"('Dhaniya Chicken', 'Masala Cheese')",0
11618,"('Dhaniya Chicken', 'Veg Hot n Sour')",0
11619,"('Dhaniya Chicken', 'rajma rice')",1
11620,"('Dhaniya Chicken', 'Masala Maggi')",0
11621,"('Dhaniya Chicken', 'chole rice')",0
11622,"('Dhaniya Chicken', 'Chicken Seekh Kebab')",1
11623,"('Dhaniya Chicken', 'Plain nan')",1
11624,"('Dhaniya Chicken', 'Mutton Rogan Josh')",0
11625,"('Dhaniya Chicken', 'Tea')",0
11626,"('Dhaniya Chicken', 'Onion salad')",0
11627,"('Dhaniya Chicken', 'Fish Tikka')",3
11628,"('Dhaniya Chicken', 'Kaju chicken')",0
11629,"('Dhaniya Chicken', 'Veg pulav')",0
11630,"('Dhaniya Chicken', 'Chicken Pahadi Tikka')",0
11631,"('Dhaniya Chicken', 'Chilly Paneer')",1
11632,"('Dhaniya Chicken', 'Cold Coffee')",0
11633,"('Dhaniya Chicken', 'Mutton Seekh Kebab')",1
11634,"('Dhaniya Chicken', 'Chicken Kolhapuri')",1
11635,"('Dhaniya Chicken', 'Tandoori Garlic Chicken')",1
11636,"('Dhaniya Chicken', 'Hyderabadi Keema Biryani')",0
11637,"('Dhaniya Chicken', 'Butter Khichdhi')",1
11638,"('Dhaniya Chicken', 'Hyderabadi Chicken Tikka Biryani')",0
11639,"('Dhaniya Chicken', 'Paneer Punjabi')",0
11640,"('Dhaniya Chicken', 'cheese Chutney')",0
11641,"('Dhaniya Chicken', 'Chicken Lollypop (6 pc)')",1
11642,"('Dhaniya Chicken', 'Rayalaseema Kodi Kura')",0
11643,"('Dhaniya Chicken', 'Mutter Paneer')",1
11644,"('Dhaniya Chicken', 'Chicken Roast')",2
11645,"('Dhaniya Chicken', 'Chicken Fry')",7
11646,"('Dhaniya Chicken', 'Paneer Tikka')",1
11647,"('Dhaniya Chicken', 'Chicken Leg Afgani 2 pc')",0
11648,"('Dhaniya Chicken', 'Rumali Roti')",0
11649,"('Dhaniya Chicken', 'Tandoori Chicken Kali Mirch')",0
11650,"('Dhaniya Chicken', 'Chicken Leg Malai 2pc')",0
11651,"('Dhaniya Chicken', 'Veg Roll')",0
11652,"('Dhaniya Chicken', 'Benjo')",0
11653,"('Dhaniya Chicken', 'Butter Milk')",0
11654,"('Dhaniya Chicken', 'Cold Coffee With Ice Cream')",0
11655,"('Dhaniya Chicken', 'Egg Roll')",0
11656,"('Dhaniya Chicken', 'Cheese maggi')",0
11657,"('Dhaniya Chicken', 'Mix Veg')",1
11658,"('Dhaniya Chicken', 'Bread Omlette')",1
11659,"('Dhaniya Chicken', 'Hakka Noodles')",0
11660,"('Dhaniya Chicken', 'Chicken Pudina Tikka')",1
11661,"('Dhaniya Chicken', 'Bhuna Chicken')",0
11662,"('Dhaniya Chicken', 'Bread Butter Toast')",0
11663,"('Dhaniya Chicken', 'Butter Cheese maggi')",0
11664,"('Dhaniya Chicken', 'plain maggi')",1
11665,"('Dhaniya Chicken', 'Choclate Shake')",0
11666,"('Dhaniya Chicken', 'Vegetable Mayo cheese')",0
11667,"('Dhaniya Chicken', 'Chilly Chicken')",0
11668,"('Dhaniya Chicken', 'Tandoori Malai Chicken')",0
11669,"('Dhaniya Chicken', 'Aloo Muttor')",0
11670,"('Dhaniya Chicken', 'Fish Finger')",0
11671,"('Dhaniya Chicken', 'Mix Paratha')",2
11672,"('Dhaniya Chicken', 'Kaju curry')",0
11673,"('Dhaniya Chicken', 'Masala')",4
11674,"('Dhaniya Chicken', 'Vegetable')",0
11675,"('Dhaniya Chicken', 'Paneer Handi')",0
11676,"('Dhaniya Chicken', 'Bhindi masala')",3
11677,"('Dhaniya Chicken', 'Muttor Pulav')",1
11678,"('Dhaniya Chicken', 'Vegetable Maggi')",0
11679,"('Dhaniya Chicken', 'Lassi')",0
11680,"('Dhaniya Chicken', 'Boiled Egg')",1
11681,"('Dhaniya Chicken', 'Vegetable Chesse Maggi')",0
11682,"('Dhaniya Chicken', 'Chicken Hot n Sour')",0
11683,"('Dhaniya Chicken', 'Chicken Soup')",0
11684,"('Dhaniya Chicken', 'Veg Raita')",0
11685,"('Dhaniya Chicken', 'Chicken Monchow')",0
11686,"('Dhaniya Chicken', 'Boiled Fry')",0
11687,"('Dhaniya Chicken', 'Punjabi Salad')",0
11688,"('Dhaniya Chicken', 'Tandoori Chicken Pahadi')",0
11689,"('Dhaniya Chicken', 'Fish Tikka Masala')",0
11690,"('Dhaniya Chicken', 'chicken masala full')",0
11691,"('Dhaniya Chicken', 'Hyderabadi Chicken Dum Biryani')",0
11692,"('Dhaniya Chicken', 'Veg Roll & Biryani Combo')",0
11693,"('Dhaniya Chicken', 'Vegetable cheese')",0
11694,"('Dhaniya Chicken', 'Veg Platter')",0
11695,"('Dhaniya Chicken', 'Chicken Reshmi Kebab')",1
11696,"('Dhaniya Chicken', 'Vegetable Cheese Half')",0
11697,"('Dhaniya Chicken', 'Curd')",0
11698,"('Dhaniya Chicken', 'Chicken Clear Soup')",0
11699,"('Dhaniya Chicken', 'Palak Corn')",0
11700,"('Dhaniya Chicken', 'Bread butter cheese')",0
11701,"('Dhaniya Chicken', 'Green Tea')",0
11702,"('Dhaniya Chicken', 'egg masala')",0
11703,"('Dhaniya Chicken', 'Palak Paneer')",0
11704,"('Dhaniya Chicken', 'Masala Cheese Half')",0
11705,"('Dhaniya Chicken', 'Egg Boiled Fry')",0
11706,"('Dhaniya Chicken', 'muttor paneer')",0
11707,"('Dhaniya Chicken', 'Veg Monchow')",0
11708,"('Dhaniya Chicken', 'Veg Soup')",0
11709,"('Dhaniya Chicken', 'Singapuri Noodles')",1
11710,"('Dhaniya Chicken', 'Veg Jalfrezi')",0
11711,"('Dhaniya Chicken', 'Veg Lemon Coriander')",0
11712,"('Dhaniya Chicken', 'Shimla cheese Paneer Half')",0
11713,"('Dhaniya Chicken', 'Bati')",0
11714,"('Dhaniya Chicken', 'Masala Mayo Cheese Half')",0
11715,"('Dhaniya Chicken', 'Mushroom Burger')",0
11716,"('Dhaniya Chicken', 'Paneer Bhurji')",0
11717,"('Dhaniya Chicken', 'Peanut chaat')",0
11718,"('Dhaniya Chicken', 'Mutton Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
11719,"('Dhaniya Chicken', 'Keema Kaleji')",0
11720,"('Dhaniya Chicken', 'Chicken Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
11721,"('Dhaniya Chicken', 'Egg Curry [2 Egg] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
11722,"('Dhaniya Chicken', 'Dal Tadka with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
11723,"('Dhaniya Chicken', 'Panner Butter Masala with 3 Whole Wheat Tandoori Roti [Serves 1')",0
11724,"('Dhaniya Chicken', 'Chicken Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
11725,"('Dhaniya Chicken', 'Chicken Rara [8 Piece]')",0
11726,"('Dhaniya Chicken', 'Veg Chilly Garlic Noodles')",0
11727,"('Dhaniya Chicken', 'Sev Tamatar with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
11728,"('Dhaniya Chicken', 'Mutton Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
11729,"('Dhaniya Chicken', 'Paneer Lababdaar')",0
11730,"('Tandoori Chicken', 'Chicken Palak')",1
11731,"('Tandoori Chicken', 'Chicken Garlic Tikka')",24
11732,"('Tandoori Chicken', 'Butter maggi')",0
11733,"('Tandoori Chicken', 'Tandoori Chicken Afgani')",21
11734,"('Tandoori Chicken', 'Kadhai Paneer')",1
11735,"('Tandoori Chicken', 'Butter Chicken')",47
11736,"('Tandoori Chicken', 'Chicken Amritsari Tikka')",6
11737,"('Tandoori Chicken', 'Chicken masala')",3
11738,"('Tandoori Chicken', 'Omlette')",4
11739,"('Tandoori Chicken', 'Kadhai Chicken')",25
11740,"('Tandoori Chicken', 'Tawa Roti')",27
11741,"('Tandoori Chicken', 'Chicken Tikka Masala')",12
11742,"('Tandoori Chicken', 'Jeera Rice')",19
11743,"('Tandoori Chicken', 'muttor Mushroom')",1
11744,"('Tandoori Chicken', 'Fish Fry')",8
11745,"('Tandoori Chicken', 'Garlic Nan')",10
11746,"('Tandoori Chicken', 'Keema Masala')",2
11747,"('Tandoori Chicken', 'Mutton Bati')",8
11748,"('Tandoori Chicken', 'Dal tadhka')",10
11749,"('Tandoori Chicken', 'Veg Biryani')",7
11750,"('Tandoori Chicken', 'Chicken Malai Tikka')",11
11751,"('Tandoori Chicken', 'Egg Curry')",22
11752,"('Tandoori Chicken', 'Chicken Afghani Tikka')",6
11753,"('Tandoori Chicken', 'Butter Tawa Roti')",12
11754,"('Tandoori Chicken', 'Mutton Home Style')",5
11755,"('Tandoori Chicken', 'Masala Cheese')",1
11756,"('Tandoori Chicken', 'Veg Hot n Sour')",0
11757,"('Tandoori Chicken', 'rajma rice')",3
11758,"('Tandoori Chicken', 'Masala Maggi')",4
11759,"('Tandoori Chicken', 'chole rice')",4
11760,"('Tandoori Chicken', 'Chicken Seekh Kebab')",10
11761,"('Tandoori Chicken', 'Plain nan')",10
11762,"('Tandoori Chicken', 'Mutton Rogan Josh')",8
11763,"('Tandoori Chicken', 'Tea')",0
11764,"('Tandoori Chicken', 'Onion salad')",4
11765,"('Tandoori Chicken', 'Fish Tikka')",32
11766,"('Tandoori Chicken', 'Kaju chicken')",1
11767,"('Tandoori Chicken', 'Veg pulav')",5
11768,"('Tandoori Chicken', 'Chicken Pahadi Tikka')",1
11769,"('Tandoori Chicken', 'Chilly Paneer')",7
11770,"('Tandoori Chicken', 'Cold Coffee')",3
11771,"('Tandoori Chicken', 'Mutton Seekh Kebab')",4
11772,"('Tandoori Chicken', 'Chicken Kolhapuri')",8
11773,"('Tandoori Chicken', 'Tandoori Garlic Chicken')",1
11774,"('Tandoori Chicken', 'Hyderabadi Keema Biryani')",3
11775,"('Tandoori Chicken', 'Butter Khichdhi')",4
11776,"('Tandoori Chicken', 'Hyderabadi Chicken Tikka Biryani')",2
11777,"('Tandoori Chicken', 'Paneer Punjabi')",0
11778,"('Tandoori Chicken', 'cheese Chutney')",0
11779,"('Tandoori Chicken', 'Chicken Lollypop (6 pc)')",3
11780,"('Tandoori Chicken', 'Rayalaseema Kodi Kura')",0
11781,"('Tandoori Chicken', 'Mutter Paneer')",0
11782,"('Tandoori Chicken', 'Chicken Roast')",8
11783,"('Tandoori Chicken', 'Chicken Fry')",76
11784,"('Tandoori Chicken', 'Paneer Tikka')",14
11785,"('Tandoori Chicken', 'Chicken Leg Afgani 2 pc')",3
11786,"('Tandoori Chicken', 'Rumali Roti')",1
11787,"('Tandoori Chicken', 'Tandoori Chicken Kali Mirch')",18
11788,"('Tandoori Chicken', 'Chicken Leg Malai 2pc')",2
11789,"('Tandoori Chicken', 'Veg Roll')",3
11790,"('Tandoori Chicken', 'Benjo')",1
11791,"('Tandoori Chicken', 'Butter Milk')",1
11792,"('Tandoori Chicken', 'Cold Coffee With Ice Cream')",2
11793,"('Tandoori Chicken', 'Egg Roll')",3
11794,"('Tandoori Chicken', 'Cheese maggi')",0
11795,"('Tandoori Chicken', 'Mix Veg')",3
11796,"('Tandoori Chicken', 'Bread Omlette')",1
11797,"('Tandoori Chicken', 'Hakka Noodles')",0
11798,"('Tandoori Chicken', 'Chicken Pudina Tikka')",0
11799,"('Tandoori Chicken', 'Bhuna Chicken')",11
11800,"('Tandoori Chicken', 'Bread Butter Toast')",0
11801,"('Tandoori Chicken', 'Butter Cheese maggi')",0
11802,"('Tandoori Chicken', 'plain maggi')",1
11803,"('Tandoori Chicken', 'Choclate Shake')",0
11804,"('Tandoori Chicken', 'Vegetable Mayo cheese')",0
11805,"('Tandoori Chicken', 'Chilly Chicken')",3
11806,"('Tandoori Chicken', 'Tandoori Malai Chicken')",1
11807,"('Tandoori Chicken', 'Aloo Muttor')",2
11808,"('Tandoori Chicken', 'Fish Finger')",5
11809,"('Tandoori Chicken', 'Mix Paratha')",1
11810,"('Tandoori Chicken', 'Kaju curry')",2
11811,"('Tandoori Chicken', 'Masala')",24
11812,"('Tandoori Chicken', 'Vegetable')",1
11813,"('Tandoori Chicken', 'Paneer Handi')",0
11814,"('Tandoori Chicken', 'Bhindi masala')",4
11815,"('Tandoori Chicken', 'Muttor Pulav')",0
11816,"('Tandoori Chicken', 'Vegetable Maggi')",1
11817,"('Tandoori Chicken', 'Lassi')",1
11818,"('Tandoori Chicken', 'Boiled Egg')",2
11819,"('Tandoori Chicken', 'Vegetable Chesse Maggi')",0
11820,"('Tandoori Chicken', 'Chicken Hot n Sour')",0
11821,"('Tandoori Chicken', 'Chicken Soup')",1
11822,"('Tandoori Chicken', 'Veg Raita')",2
11823,"('Tandoori Chicken', 'Chicken Monchow')",1
11824,"('Tandoori Chicken', 'Boiled Fry')",1
11825,"('Tandoori Chicken', 'Punjabi Salad')",0
11826,"('Tandoori Chicken', 'Tandoori Chicken Pahadi')",12
11827,"('Tandoori Chicken', 'Fish Tikka Masala')",2
11828,"('Tandoori Chicken', 'chicken masala full')",0
11829,"('Tandoori Chicken', 'Hyderabadi Chicken Dum Biryani')",0
11830,"('Tandoori Chicken', 'Veg Roll & Biryani Combo')",0
11831,"('Tandoori Chicken', 'Vegetable cheese')",0
11832,"('Tandoori Chicken', 'Veg Platter')",2
11833,"('Tandoori Chicken', 'Chicken Reshmi Kebab')",2
11834,"('Tandoori Chicken', 'Vegetable Cheese Half')",0
11835,"('Tandoori Chicken', 'Curd')",0
11836,"('Tandoori Chicken', 'Chicken Clear Soup')",0
11837,"('Tandoori Chicken', 'Palak Corn')",0
11838,"('Tandoori Chicken', 'Bread butter cheese')",0
11839,"('Tandoori Chicken', 'Green Tea')",0
11840,"('Tandoori Chicken', 'egg masala')",0
11841,"('Tandoori Chicken', 'Palak Paneer')",0
11842,"('Tandoori Chicken', 'Masala Cheese Half')",0
11843,"('Tandoori Chicken', 'Egg Boiled Fry')",1
11844,"('Tandoori Chicken', 'muttor paneer')",0
11845,"('Tandoori Chicken', 'Veg Monchow')",0
11846,"('Tandoori Chicken', 'Veg Soup')",0
11847,"('Tandoori Chicken', 'Singapuri Noodles')",1
11848,"('Tandoori Chicken', 'Veg Jalfrezi')",0
11849,"('Tandoori Chicken', 'Veg Lemon Coriander')",0
11850,"('Tandoori Chicken', 'Shimla cheese Paneer Half')",0
11851,"('Tandoori Chicken', 'Bati')",8
11852,"('Tandoori Chicken', 'Masala Mayo Cheese Half')",0
11853,"('Tandoori Chicken', 'Mushroom Burger')",0
11854,"('Tandoori Chicken', 'Paneer Bhurji')",0
11855,"('Tandoori Chicken', 'Peanut chaat')",0
11856,"('Tandoori Chicken', 'Mutton Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
11857,"('Tandoori Chicken', 'Keema Kaleji')",0
11858,"('Tandoori Chicken', 'Chicken Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
11859,"('Tandoori Chicken', 'Egg Curry [2 Egg] with 3 Whole Wheat Tandoori Roti [Serves 1]')",2
11860,"('Tandoori Chicken', 'Dal Tadka with 3 Whole Wheat Tandoori Roti [Serves 1]')",1
11861,"('Tandoori Chicken', 'Panner Butter Masala with 3 Whole Wheat Tandoori Roti [Serves 1')",1
11862,"('Tandoori Chicken', 'Chicken Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
11863,"('Tandoori Chicken', 'Chicken Rara [8 Piece]')",0
11864,"('Tandoori Chicken', 'Veg Chilly Garlic Noodles')",0
11865,"('Tandoori Chicken', 'Sev Tamatar with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
11866,"('Tandoori Chicken', 'Mutton Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
11867,"('Tandoori Chicken', 'Paneer Lababdaar')",0
11868,"('Chicken Palak', 'Chicken Garlic Tikka')",1
11869,"('Chicken Palak', 'Butter maggi')",0
11870,"('Chicken Palak', 'Tandoori Chicken Afgani')",0
11871,"('Chicken Palak', 'Kadhai Paneer')",0
11872,"('Chicken Palak', 'Butter Chicken')",1
11873,"('Chicken Palak', 'Chicken Amritsari Tikka')",0
11874,"('Chicken Palak', 'Chicken masala')",0
11875,"('Chicken Palak', 'Omlette')",0
11876,"('Chicken Palak', 'Kadhai Chicken')",0
11877,"('Chicken Palak', 'Tawa Roti')",5
11878,"('Chicken Palak', 'Chicken Tikka Masala')",1
11879,"('Chicken Palak', 'Jeera Rice')",3
11880,"('Chicken Palak', 'muttor Mushroom')",0
11881,"('Chicken Palak', 'Fish Fry')",0
11882,"('Chicken Palak', 'Garlic Nan')",3
11883,"('Chicken Palak', 'Keema Masala')",0
11884,"('Chicken Palak', 'Mutton Bati')",0
11885,"('Chicken Palak', 'Dal tadhka')",0
11886,"('Chicken Palak', 'Veg Biryani')",2
11887,"('Chicken Palak', 'Chicken Malai Tikka')",0
11888,"('Chicken Palak', 'Egg Curry')",1
11889,"('Chicken Palak', 'Chicken Afghani Tikka')",0
11890,"('Chicken Palak', 'Butter Tawa Roti')",3
11891,"('Chicken Palak', 'Mutton Home Style')",2
11892,"('Chicken Palak', 'Masala Cheese')",0
11893,"('Chicken Palak', 'Veg Hot n Sour')",0
11894,"('Chicken Palak', 'rajma rice')",0
11895,"('Chicken Palak', 'Masala Maggi')",0
11896,"('Chicken Palak', 'chole rice')",0
11897,"('Chicken Palak', 'Chicken Seekh Kebab')",0
11898,"('Chicken Palak', 'Plain nan')",1
11899,"('Chicken Palak', 'Mutton Rogan Josh')",0
11900,"('Chicken Palak', 'Tea')",0
11901,"('Chicken Palak', 'Onion salad')",0
11902,"('Chicken Palak', 'Fish Tikka')",0
11903,"('Chicken Palak', 'Kaju chicken')",0
11904,"('Chicken Palak', 'Veg pulav')",0
11905,"('Chicken Palak', 'Chicken Pahadi Tikka')",1
11906,"('Chicken Palak', 'Chilly Paneer')",0
11907,"('Chicken Palak', 'Cold Coffee')",0
11908,"('Chicken Palak', 'Mutton Seekh Kebab')",0
11909,"('Chicken Palak', 'Chicken Kolhapuri')",0
11910,"('Chicken Palak', 'Tandoori Garlic Chicken')",0
11911,"('Chicken Palak', 'Hyderabadi Keema Biryani')",0
11912,"('Chicken Palak', 'Butter Khichdhi')",1
11913,"('Chicken Palak', 'Hyderabadi Chicken Tikka Biryani')",0
11914,"('Chicken Palak', 'Paneer Punjabi')",0
11915,"('Chicken Palak', 'cheese Chutney')",0
11916,"('Chicken Palak', 'Chicken Lollypop (6 pc)')",0
11917,"('Chicken Palak', 'Rayalaseema Kodi Kura')",0
11918,"('Chicken Palak', 'Mutter Paneer')",0
11919,"('Chicken Palak', 'Chicken Roast')",0
11920,"('Chicken Palak', 'Chicken Fry')",6
11921,"('Chicken Palak', 'Paneer Tikka')",1
11922,"('Chicken Palak', 'Chicken Leg Afgani 2 pc')",0
11923,"('Chicken Palak', 'Rumali Roti')",1
11924,"('Chicken Palak', 'Tandoori Chicken Kali Mirch')",0
11925,"('Chicken Palak', 'Chicken Leg Malai 2pc')",0
11926,"('Chicken Palak', 'Veg Roll')",0
11927,"('Chicken Palak', 'Benjo')",0
11928,"('Chicken Palak', 'Butter Milk')",0
11929,"('Chicken Palak', 'Cold Coffee With Ice Cream')",0
11930,"('Chicken Palak', 'Egg Roll')",0
11931,"('Chicken Palak', 'Cheese maggi')",0
11932,"('Chicken Palak', 'Mix Veg')",0
11933,"('Chicken Palak', 'Bread Omlette')",0
11934,"('Chicken Palak', 'Hakka Noodles')",1
11935,"('Chicken Palak', 'Chicken Pudina Tikka')",0
11936,"('Chicken Palak', 'Bhuna Chicken')",0
11937,"('Chicken Palak', 'Bread Butter Toast')",0
11938,"('Chicken Palak', 'Butter Cheese maggi')",0
11939,"('Chicken Palak', 'plain maggi')",0
11940,"('Chicken Palak', 'Choclate Shake')",0
11941,"('Chicken Palak', 'Vegetable Mayo cheese')",0
11942,"('Chicken Palak', 'Chilly Chicken')",0
11943,"('Chicken Palak', 'Tandoori Malai Chicken')",1
11944,"('Chicken Palak', 'Aloo Muttor')",0
11945,"('Chicken Palak', 'Fish Finger')",0
11946,"('Chicken Palak', 'Mix Paratha')",0
11947,"('Chicken Palak', 'Kaju curry')",0
11948,"('Chicken Palak', 'Masala')",2
11949,"('Chicken Palak', 'Vegetable')",0
11950,"('Chicken Palak', 'Paneer Handi')",0
11951,"('Chicken Palak', 'Bhindi masala')",0
11952,"('Chicken Palak', 'Muttor Pulav')",0
11953,"('Chicken Palak', 'Vegetable Maggi')",0
11954,"('Chicken Palak', 'Lassi')",0
11955,"('Chicken Palak', 'Boiled Egg')",0
11956,"('Chicken Palak', 'Vegetable Chesse Maggi')",0
11957,"('Chicken Palak', 'Chicken Hot n Sour')",0
11958,"('Chicken Palak', 'Chicken Soup')",0
11959,"('Chicken Palak', 'Veg Raita')",1
11960,"('Chicken Palak', 'Chicken Monchow')",0
11961,"('Chicken Palak', 'Boiled Fry')",0
11962,"('Chicken Palak', 'Punjabi Salad')",0
11963,"('Chicken Palak', 'Tandoori Chicken Pahadi')",0
11964,"('Chicken Palak', 'Fish Tikka Masala')",0
11965,"('Chicken Palak', 'chicken masala full')",0
11966,"('Chicken Palak', 'Hyderabadi Chicken Dum Biryani')",0
11967,"('Chicken Palak', 'Veg Roll & Biryani Combo')",0
11968,"('Chicken Palak', 'Vegetable cheese')",0
11969,"('Chicken Palak', 'Veg Platter')",0
11970,"('Chicken Palak', 'Chicken Reshmi Kebab')",0
11971,"('Chicken Palak', 'Vegetable Cheese Half')",0
11972,"('Chicken Palak', 'Curd')",0
11973,"('Chicken Palak', 'Chicken Clear Soup')",0
11974,"('Chicken Palak', 'Palak Corn')",0
11975,"('Chicken Palak', 'Bread butter cheese')",0
11976,"('Chicken Palak', 'Green Tea')",0
11977,"('Chicken Palak', 'egg masala')",0
11978,"('Chicken Palak', 'Palak Paneer')",0
11979,"('Chicken Palak', 'Masala Cheese Half')",0
11980,"('Chicken Palak', 'Egg Boiled Fry')",0
11981,"('Chicken Palak', 'muttor paneer')",0
11982,"('Chicken Palak', 'Veg Monchow')",0
11983,"('Chicken Palak', 'Veg Soup')",0
11984,"('Chicken Palak', 'Singapuri Noodles')",0
11985,"('Chicken Palak', 'Veg Jalfrezi')",0
11986,"('Chicken Palak', 'Veg Lemon Coriander')",0
11987,"('Chicken Palak', 'Shimla cheese Paneer Half')",0
11988,"('Chicken Palak', 'Bati')",0
11989,"('Chicken Palak', 'Masala Mayo Cheese Half')",0
11990,"('Chicken Palak', 'Mushroom Burger')",0
11991,"('Chicken Palak', 'Paneer Bhurji')",0
11992,"('Chicken Palak', 'Peanut chaat')",0
11993,"('Chicken Palak', 'Mutton Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
11994,"('Chicken Palak', 'Keema Kaleji')",0
11995,"('Chicken Palak', 'Chicken Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
11996,"('Chicken Palak', 'Egg Curry [2 Egg] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
11997,"('Chicken Palak', 'Dal Tadka with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
11998,"('Chicken Palak', 'Panner Butter Masala with 3 Whole Wheat Tandoori Roti [Serves 1')",0
11999,"('Chicken Palak', 'Chicken Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
12000,"('Chicken Palak', 'Chicken Rara [8 Piece]')",0
12001,"('Chicken Palak', 'Veg Chilly Garlic Noodles')",0
12002,"('Chicken Palak', 'Sev Tamatar with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
12003,"('Chicken Palak', 'Mutton Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
12004,"('Chicken Palak', 'Paneer Lababdaar')",0
12005,"('Chicken Garlic Tikka', 'Butter maggi')",0
12006,"('Chicken Garlic Tikka', 'Tandoori Chicken Afgani')",2
12007,"('Chicken Garlic Tikka', 'Kadhai Paneer')",0
12008,"('Chicken Garlic Tikka', 'Butter Chicken')",19
12009,"('Chicken Garlic Tikka', 'Chicken Amritsari Tikka')",2
12010,"('Chicken Garlic Tikka', 'Chicken masala')",0
12011,"('Chicken Garlic Tikka', 'Omlette')",3
12012,"('Chicken Garlic Tikka', 'Kadhai Chicken')",11
12013,"('Chicken Garlic Tikka', 'Tawa Roti')",12
12014,"('Chicken Garlic Tikka', 'Chicken Tikka Masala')",6
12015,"('Chicken Garlic Tikka', 'Jeera Rice')",3
12016,"('Chicken Garlic Tikka', 'muttor Mushroom')",0
12017,"('Chicken Garlic Tikka', 'Fish Fry')",9
12018,"('Chicken Garlic Tikka', 'Garlic Nan')",4
12019,"('Chicken Garlic Tikka', 'Keema Masala')",2
12020,"('Chicken Garlic Tikka', 'Mutton Bati')",0
12021,"('Chicken Garlic Tikka', 'Dal tadhka')",2
12022,"('Chicken Garlic Tikka', 'Veg Biryani')",5
12023,"('Chicken Garlic Tikka', 'Chicken Malai Tikka')",6
12024,"('Chicken Garlic Tikka', 'Egg Curry')",9
12025,"('Chicken Garlic Tikka', 'Chicken Afghani Tikka')",4
